commit_date,language,classification,dep_count
2025-04-14,javascript,Only SecSchemes,0
2025-04-14,javascript,Only SecDef,0
2025-04-14,javascript,Undef Sec (OAS),0
2025-04-14,go,Both,0
2025-04-14,go,Only SecSchemes,0
2025-04-14,go,Only SecDef,0
2025-04-14,go,Undef Sec (OAS),0
2025-04-14,python,Both,0
2025-04-14,python,Only SecSchemes,0
2025-04-14,python,Only SecDef,0
2025-04-14,python,Undef Sec (OAS),0
2025-04-14,java,Both,0
2025-04-14,java,Only SecSchemes,0
2025-04-14,java,Only SecDef,0
2025-04-14,java,Undef Sec (OAS),90
2025-04-14,ruby,Both,0
2025-04-14,ruby,Only SecSchemes,0
2025-04-14,ruby,Only SecDef,0
2025-04-14,ruby,Undef Sec (OAS),0
2025-04-15,javascript,Both,0
2025-04-15,javascript,Only SecSchemes,0
2025-04-15,javascript,Only SecDef,0
2025-04-15,javascript,Undef Sec (OAS),0
2025-04-15,go,Both,0
2025-04-15,go,Only SecSchemes,0
2025-04-15,go,Only SecDef,2
2025-04-15,go,Undef Sec (OAS),0
2025-04-15,python,Both,0
2025-04-15,python,Only SecSchemes,0
2025-04-15,python,Only SecDef,0
2025-04-15,python,Undef Sec (OAS),0
2025-04-15,java,Both,0
2025-04-15,java,Only SecSchemes,0
2025-04-15,java,Only SecDef,0
2025-04-15,java,Undef Sec (OAS),0
2025-04-15,ruby,Both,0
2025-04-15,ruby,Only SecSchemes,0
2025-04-15,ruby,Only SecDef,0
2025-04-15,ruby,Undef Sec (OAS),0
2025-04-16,javascript,Both,0
2025-04-16,javascript,Only SecSchemes,0
2025-04-16,javascript,Only SecDef,0
2025-04-16,javascript,Undef Sec (OAS),0
2025-04-16,go,Both,0
2025-04-16,go,Only SecSchemes,0
2025-04-16,go,Only SecDef,0
2025-04-16,go,Undef Sec (OAS),0
2025-04-16,python,Both,0
2025-04-16,python,Only SecSchemes,0
2025-04-16,python,Only SecDef,0
2025-04-16,python,Undef Sec (OAS),0
2025-04-16,java,Both,0
2025-04-16,java,Only SecSchemes,0
2025-04-16,java,Only SecDef,0
2025-04-16,java,Undef Sec (OAS),55
2025-04-16,ruby,Both,0
2025-04-16,ruby,Only SecSchemes,0
2025-04-16,ruby,Only SecDef,0
2025-04-16,ruby,Undef Sec (OAS),0
2025-04-18,javascript,Both,0
2025-04-18,javascript,Only SecSchemes,0
2025-04-18,javascript,Only SecDef,0
2025-04-18,javascript,Undef Sec (OAS),0
2025-04-18,go,Both,0
2025-04-18,go,Only SecSchemes,0
2025-04-18,go,Only SecDef,0
2025-04-18,go,Undef Sec (OAS),0
2025-04-18,python,Both,0
2025-04-18,python,Only SecSchemes,0
2025-04-18,python,Only SecDef,0
2025-04-18,python,Undef Sec (OAS),0
2025-04-18,java,Both,0
2025-04-18,java,Only SecSchemes,0
2025-04-18,java,Only SecDef,0
2025-04-18,java,Undef Sec (OAS),3
2025-04-18,ruby,Both,0
2025-04-18,ruby,Only SecSchemes,0
2025-04-18,ruby,Only SecDef,0
2025-04-18,ruby,Undef Sec (OAS),0
2025-04-22,javascript,Both,0
2025-04-22,javascript,Only SecSchemes,0
2025-04-22,javascript,Only SecDef,0
2025-04-22,javascript,Undef Sec (OAS),0
2025-04-22,go,Both,0
2025-04-22,go,Only SecSchemes,0
2025-04-22,go,Only SecDef,0
2025-04-22,go,Undef Sec (OAS),0
2025-04-22,python,Both,0
2025-04-22,python,Only SecSchemes,0
2025-04-22,python,Only SecDef,0
2025-04-22,python,Undef Sec (OAS),0
2025-04-22,java,Both,0
2025-04-22,java,Only SecSchemes,0
2025-04-22,java,Only SecDef,0
2025-04-22,java,Undef Sec (OAS),6
2025-04-22,ruby,Both,0
2025-04-22,ruby,Only SecSchemes,0
2025-04-22,ruby,Only SecDef,0
2025-04-22,ruby,Undef Sec (OAS),0
2025-04-23,javascript,Both,0
2025-04-23,javascript,Only SecSchemes,0
2025-04-23,javascript,Only SecDef,0
2025-04-23,javascript,Undef Sec (OAS),0
2025-04-23,go,Both,0
2025-04-23,go,Only SecSchemes,0
2025-04-23,go,Only SecDef,0
2025-04-23,go,Undef Sec (OAS),0
2025-04-23,python,Both,0
2025-04-23,python,Only SecSchemes,0
2025-04-23,python,Only SecDef,0
2025-04-23,python,Undef Sec (OAS),0
2025-04-23,java,Both,0
2025-04-23,java,Only SecSchemes,0
2025-04-23,java,Only SecDef,0
2025-04-23,java,Undef Sec (OAS),6
2025-04-23,ruby,Both,0
2025-04-23,ruby,Only SecSchemes,0
2025-04-23,ruby,Only SecDef,0
2025-04-23,ruby,Undef Sec (OAS),0
2025-04-24,javascript,Both,0
2025-04-24,javascript,Only SecSchemes,0
2025-04-24,javascript,Only SecDef,0
2025-04-24,javascript,Undef Sec (OAS),0
2025-04-24,go,Both,0
2025-04-24,go,Only SecSchemes,0
2025-04-24,go,Only SecDef,0
2025-04-24,go,Undef Sec (OAS),0
2025-04-24,python,Both,0
2025-04-24,python,Only SecSchemes,0
2025-04-24,python,Only SecDef,0
2025-04-24,python,Undef Sec (OAS),0
2025-04-24,java,Both,0
2025-04-24,java,Only SecSchemes,2
2025-04-24,java,Only SecDef,0
2025-04-24,java,Undef Sec (OAS),15
2025-04-24,ruby,Both,0
2025-04-24,ruby,Only SecSchemes,0
2025-04-24,ruby,Only SecDef,0
2025-04-24,ruby,Undef Sec (OAS),0
2025-04-28,javascript,Both,0
2025-04-28,javascript,Only SecSchemes,0
2025-04-28,javascript,Only SecDef,0
2025-04-28,javascript,Undef Sec (OAS),0
2025-04-28,go,Both,0
2025-04-28,go,Only SecSchemes,0
2025-04-28,go,Only SecDef,0
2025-04-28,go,Undef Sec (OAS),0
2025-04-28,python,Both,0
2025-04-28,python,Only SecSchemes,0
2025-04-28,python,Only SecDef,0
2025-04-28,python,Undef Sec (OAS),0
2025-04-28,java,Both,0
2025-04-28,java,Only SecSchemes,0
2025-04-28,java,Only SecDef,0
2025-04-28,java,Undef Sec (OAS),0
2025-04-28,ruby,Both,0
2025-04-28,ruby,Only SecSchemes,0
2025-04-28,ruby,Only SecDef,0
2025-04-28,ruby,Undef Sec (OAS),0
2025-04-29,javascript,Both,0
2025-04-29,javascript,Only SecSchemes,0
2025-04-29,javascript,Only SecDef,0
2025-04-29,javascript,Undef Sec (OAS),0
2025-04-29,go,Both,0
2025-04-29,go,Only SecSchemes,0
2025-04-29,go,Only SecDef,0
2025-04-29,go,Undef Sec (OAS),0
2025-04-29,python,Both,0
2025-04-29,python,Only SecSchemes,0
2025-04-29,python,Only SecDef,0
2025-04-29,python,Undef Sec (OAS),0
2025-04-29,java,Both,0
2025-04-29,java,Only SecSchemes,2
2025-04-29,java,Only SecDef,0
2025-04-29,java,Undef Sec (OAS),21
2025-04-29,ruby,Both,0
2025-04-29,ruby,Only SecSchemes,0
2025-04-29,ruby,Only SecDef,0
2025-04-29,ruby,Undef Sec (OAS),0
2025-04-30,javascript,Both,0
2025-04-30,javascript,Only SecSchemes,0
2025-04-30,javascript,Only SecDef,0
2025-04-30,javascript,Undef Sec (OAS),0
2025-04-30,go,Both,0
2025-04-30,go,Only SecSchemes,0
2025-04-30,go,Only SecDef,0
2025-04-30,go,Undef Sec (OAS),0
2025-04-30,python,Both,0
2025-04-30,python,Only SecSchemes,0
2025-04-30,python,Only SecDef,0
2025-04-30,python,Undef Sec (OAS),0
2025-04-30,java,Both,0
2025-04-30,java,Only SecSchemes,0
2025-04-30,java,Only SecDef,0
2025-04-30,java,Undef Sec (OAS),0
2025-04-30,ruby,Both,0
2025-04-30,ruby,Only SecSchemes,0
2025-04-30,ruby,Only SecDef,0
2025-04-30,ruby,Undef Sec (OAS),0
2025-05-06,javascript,Both,0
2025-05-06,javascript,Only SecSchemes,0
2025-05-06,javascript,Only SecDef,0
2025-05-06,javascript,Undef Sec (OAS),0
2025-05-06,go,Both,0
2025-05-06,go,Only SecSchemes,0
2025-05-06,go,Only SecDef,0
2025-05-06,go,Undef Sec (OAS),0
2025-05-06,python,Both,0
2025-05-06,python,Only SecSchemes,0
2025-05-06,python,Only SecDef,0
2025-05-06,python,Undef Sec (OAS),0
2025-05-06,java,Both,0
2025-05-06,java,Only SecSchemes,0
2025-05-06,java,Only SecDef,0
2025-05-06,java,Undef Sec (OAS),2
2025-05-06,ruby,Both,0
2025-05-06,ruby,Only SecSchemes,0
2025-05-06,ruby,Only SecDef,0
2025-05-06,ruby,Undef Sec (OAS),0
2025-05-07,javascript,Both,0
2025-05-07,javascript,Only SecSchemes,0
2025-05-07,javascript,Only SecDef,0
2025-05-07,javascript,Undef Sec (OAS),0
2025-05-07,go,Both,0
2025-05-07,go,Only SecSchemes,0
2025-05-07,go,Only SecDef,0
2025-05-07,go,Undef Sec (OAS),0
2025-05-07,python,Both,0
2025-05-07,python,Only SecSchemes,0
2025-05-07,python,Only SecDef,0
2025-05-07,python,Undef Sec (OAS),0
2025-05-07,java,Both,0
2025-05-07,java,Only SecSchemes,0
2025-05-07,java,Only SecDef,0
2025-05-07,java,Undef Sec (OAS),4
2025-05-07,ruby,Both,0
2025-05-07,ruby,Only SecSchemes,0
2025-05-07,ruby,Only SecDef,0
2025-05-07,ruby,Undef Sec (OAS),0
2025-05-09,javascript,Both,0
2025-05-09,javascript,Only SecSchemes,0
2025-05-09,javascript,Only SecDef,0
2025-05-09,javascript,Undef Sec (OAS),0
2025-05-09,go,Both,0
2025-05-09,go,Only SecSchemes,0
2025-05-09,go,Only SecDef,0
2025-05-09,go,Undef Sec (OAS),0
2025-05-09,python,Both,0
2025-05-09,python,Only SecSchemes,0
2025-05-09,python,Only SecDef,0
2025-05-09,python,Undef Sec (OAS),0
2025-05-09,java,Both,0
2025-05-09,java,Only SecSchemes,32
2025-05-09,java,Only SecDef,0
2025-05-09,java,Undef Sec (OAS),32
2025-05-09,ruby,Both,0
2025-05-09,ruby,Only SecSchemes,0
2025-05-09,ruby,Only SecDef,0
2025-05-09,ruby,Undef Sec (OAS),0
2025-05-12,javascript,Both,0
2025-05-12,javascript,Only SecSchemes,0
2025-05-12,javascript,Only SecDef,0
2025-05-12,javascript,Undef Sec (OAS),0
2025-05-12,go,Both,0
2025-05-12,go,Only SecSchemes,0
2025-05-12,go,Only SecDef,0
2025-05-12,go,Undef Sec (OAS),0
2025-05-12,python,Both,0
2025-05-12,python,Only SecSchemes,0
2025-05-12,python,Only SecDef,0
2025-05-12,python,Undef Sec (OAS),0
2025-05-12,java,Both,0
2025-05-12,java,Only SecSchemes,0
2025-05-12,java,Only SecDef,0
2025-05-12,java,Undef Sec (OAS),2
2025-05-12,ruby,Both,0
2025-05-12,ruby,Only SecSchemes,0
2025-05-12,ruby,Only SecDef,0
2025-05-12,ruby,Undef Sec (OAS),0
2025-05-14,javascript,Both,0
2025-05-14,javascript,Only SecSchemes,0
2025-05-14,javascript,Only SecDef,0
2025-05-14,javascript,Undef Sec (OAS),0
2025-05-14,go,Both,0
2025-05-14,go,Only SecSchemes,0
2025-05-14,go,Only SecDef,0
2025-05-14,go,Undef Sec (OAS),0
2025-05-14,python,Both,0
2025-05-14,python,Only SecSchemes,0
2025-05-14,python,Only SecDef,0
2025-05-14,python,Undef Sec (OAS),0
2025-05-14,java,Both,0
2025-05-14,java,Only SecSchemes,0
2025-05-14,java,Only SecDef,0
2025-05-14,java,Undef Sec (OAS),10
2025-05-14,ruby,Both,0
2025-05-14,ruby,Only SecSchemes,0
2025-05-14,ruby,Only SecDef,0
2025-05-14,ruby,Undef Sec (OAS),0
2025-05-15,javascript,Both,0
2025-05-15,javascript,Only SecSchemes,0
2025-05-15,javascript,Only SecDef,0
2025-05-15,javascript,Undef Sec (OAS),0
2025-05-15,go,Both,0
2025-05-15,go,Only SecSchemes,0
2025-05-15,go,Only SecDef,0
2025-05-15,go,Undef Sec (OAS),0
2025-05-15,python,Both,0
2025-05-15,python,Only SecSchemes,0
2025-05-15,python,Only SecDef,0
2025-05-15,python,Undef Sec (OAS),0
2025-05-15,java,Both,0
2025-05-15,java,Only SecSchemes,2
2025-05-15,java,Only SecDef,0
2025-05-15,java,Undef Sec (OAS),8
2025-05-15,ruby,Both,0
2025-05-15,ruby,Only SecSchemes,0
2025-05-15,ruby,Only SecDef,0
2025-05-15,ruby,Undef Sec (OAS),0
2025-05-17,javascript,Both,0
2025-05-17,javascript,Only SecSchemes,0
2025-05-17,javascript,Only SecDef,0
2025-05-17,javascript,Undef Sec (OAS),0
2025-05-17,go,Both,0
2025-05-17,go,Only SecSchemes,0
2025-05-17,go,Only SecDef,0
2025-05-17,go,Undef Sec (OAS),0
2025-05-17,python,Both,0
2025-05-17,python,Only SecSchemes,0
2025-05-17,python,Only SecDef,0
2025-05-17,python,Undef Sec (OAS),0
2025-05-17,java,Both,0
2025-05-17,java,Only SecSchemes,84
2025-05-17,java,Only SecDef,0
2025-05-17,java,Undef Sec (OAS),56
2025-05-17,ruby,Both,0
2025-05-17,ruby,Only SecSchemes,0
2025-05-17,ruby,Only SecDef,0
2025-05-17,ruby,Undef Sec (OAS),0
2025-05-20,javascript,Both,0
2025-05-20,javascript,Only SecSchemes,0
2025-05-20,javascript,Only SecDef,0
2025-05-20,javascript,Undef Sec (OAS),0
2025-05-20,go,Both,0
2025-05-20,go,Only SecSchemes,0
2025-05-20,go,Only SecDef,0
2025-05-20,go,Undef Sec (OAS),0
2025-05-20,python,Both,0
2025-05-20,python,Only SecSchemes,0
2025-05-20,python,Only SecDef,0
2025-05-20,python,Undef Sec (OAS),0
2025-05-20,java,Both,0
2025-05-20,java,Only SecSchemes,0
2025-05-20,java,Only SecDef,0
2025-05-20,java,Undef Sec (OAS),0
2025-05-20,ruby,Both,0
2025-05-20,ruby,Only SecSchemes,0
2025-05-20,ruby,Only SecDef,0
2025-05-20,ruby,Undef Sec (OAS),0
2025-05-21,javascript,Both,0
2025-05-21,javascript,Only SecSchemes,0
2025-05-21,javascript,Only SecDef,0
2025-05-21,javascript,Undef Sec (OAS),0
2025-05-21,go,Both,0
2025-05-21,go,Only SecSchemes,0
2025-05-21,go,Only SecDef,0
2025-05-21,go,Undef Sec (OAS),0
2025-05-21,python,Both,0
2025-05-21,python,Only SecSchemes,0
2025-05-21,python,Only SecDef,0
2025-05-21,python,Undef Sec (OAS),0
2025-05-21,java,Both,0
2025-05-21,java,Only SecSchemes,0
2025-05-21,java,Only SecDef,0
2025-05-21,java,Undef Sec (OAS),0
2025-05-21,ruby,Both,0
2025-05-21,ruby,Only SecSchemes,0
2025-05-21,ruby,Only SecDef,0
2025-05-21,ruby,Undef Sec (OAS),0
2025-05-22,javascript,Both,0
2025-05-22,javascript,Only SecSchemes,0
2025-05-22,javascript,Only SecDef,0
2025-05-22,javascript,Undef Sec (OAS),0
2025-05-22,go,Both,0
2025-05-22,go,Only SecSchemes,0
2025-05-22,go,Only SecDef,2
2025-05-22,go,Undef Sec (OAS),0
2025-05-22,python,Both,0
2025-05-22,python,Only SecSchemes,0
2025-05-22,python,Only SecDef,0
2025-05-22,python,Undef Sec (OAS),0
2025-05-22,java,Both,0
2025-05-22,java,Only SecSchemes,3
2025-05-22,java,Only SecDef,0
2025-05-22,java,Undef Sec (OAS),19
2025-05-22,ruby,Both,0
2025-05-22,ruby,Only SecSchemes,0
2025-05-22,ruby,Only SecDef,0
2025-05-22,ruby,Undef Sec (OAS),0
2025-05-23,javascript,Both,0
2025-05-23,javascript,Only SecSchemes,0
2025-05-23,javascript,Only SecDef,0
2025-05-23,javascript,Undef Sec (OAS),0
2025-05-23,go,Both,0
2025-05-23,go,Only SecSchemes,0
2025-05-23,go,Only SecDef,0
2025-05-23,go,Undef Sec (OAS),0
2025-05-23,python,Both,0
2025-05-23,python,Only SecSchemes,0
2025-05-23,python,Only SecDef,0
2025-05-23,python,Undef Sec (OAS),0
2025-05-23,java,Both,0
2025-05-23,java,Only SecSchemes,0
2025-05-23,java,Only SecDef,0
2025-05-23,java,Undef Sec (OAS),60
2025-05-23,ruby,Both,0
2025-05-23,ruby,Only SecSchemes,0
2025-05-23,ruby,Only SecDef,0
2025-05-23,ruby,Undef Sec (OAS),0
2025-05-26,javascript,Both,0
2025-05-26,javascript,Only SecSchemes,0
2025-05-26,javascript,Only SecDef,0
2025-05-26,javascript,Undef Sec (OAS),0
2025-05-26,go,Both,0
2025-05-26,go,Only SecSchemes,0
2025-05-26,go,Only SecDef,0
2025-05-26,go,Undef Sec (OAS),0
2025-05-26,python,Both,0
2025-05-26,python,Only SecSchemes,0
2025-05-26,python,Only SecDef,0
2025-05-26,python,Undef Sec (OAS),0
2025-05-26,java,Both,0
2025-05-26,java,Only SecSchemes,18
2025-05-26,java,Only SecDef,0
2025-05-26,java,Undef Sec (OAS),24
2025-05-26,ruby,Both,0
2025-05-26,ruby,Only SecSchemes,0
2025-05-26,ruby,Only SecDef,0
2025-05-26,ruby,Undef Sec (OAS),0
2025-05-28,javascript,Both,0
2025-05-28,javascript,Only SecSchemes,0
2025-05-28,javascript,Only SecDef,0
2025-05-28,javascript,Undef Sec (OAS),0
2025-05-28,go,Both,0
2025-05-28,go,Only SecSchemes,0
2025-05-28,go,Only SecDef,2
2025-05-28,go,Undef Sec (OAS),0
2025-05-28,python,Both,0
2025-05-28,python,Only SecSchemes,0
2025-05-28,python,Only SecDef,0
2025-05-28,python,Undef Sec (OAS),0
2025-05-28,java,Both,0
2025-05-28,java,Only SecSchemes,0
2025-05-28,java,Only SecDef,0
2025-05-28,java,Undef Sec (OAS),0
2025-05-28,ruby,Both,0
2025-05-28,ruby,Only SecSchemes,0
2025-05-28,ruby,Only SecDef,0
2025-05-28,ruby,Undef Sec (OAS),0
2025-06-03,javascript,Both,0
2025-06-03,javascript,Only SecSchemes,0
2025-06-03,javascript,Only SecDef,0
2025-06-03,javascript,Undef Sec (OAS),0
2025-06-03,go,Both,0
2025-06-03,go,Only SecSchemes,0
2025-06-03,go,Only SecDef,2
2025-06-03,go,Undef Sec (OAS),0
2025-06-03,python,Both,0
2025-06-03,python,Only SecSchemes,0
2025-06-03,python,Only SecDef,0
2025-06-03,python,Undef Sec (OAS),0
2025-06-03,java,Both,0
2025-06-03,java,Only SecSchemes,0
2025-06-03,java,Only SecDef,0
2025-06-03,java,Undef Sec (OAS),2
2025-06-03,ruby,Both,0
2025-06-03,ruby,Only SecSchemes,0
2025-06-03,ruby,Only SecDef,0
2025-06-03,ruby,Undef Sec (OAS),0
2025-06-12,javascript,Both,0
2025-06-12,javascript,Only SecSchemes,0
2025-06-12,javascript,Only SecDef,0
2025-06-12,javascript,Undef Sec (OAS),24
2025-06-12,go,Both,0
2025-06-12,go,Only SecSchemes,0
2025-06-12,go,Only SecDef,2
2025-06-12,go,Undef Sec (OAS),0
2025-06-12,python,Both,0
2025-06-12,python,Only SecSchemes,0
2025-06-12,python,Only SecDef,0
2025-06-12,python,Undef Sec (OAS),0
2025-06-12,java,Both,0
2025-06-12,java,Only SecSchemes,0
2025-06-12,java,Only SecDef,0
2025-06-12,java,Undef Sec (OAS),0
2025-06-12,ruby,Both,0
2025-06-12,ruby,Only SecSchemes,0
2025-06-12,ruby,Only SecDef,0
2025-06-12,ruby,Undef Sec (OAS),0
2025-06-17,javascript,Both,0
2025-06-17,javascript,Only SecSchemes,0
2025-06-17,javascript,Only SecDef,0
2025-06-17,javascript,Undef Sec (OAS),0
2025-06-17,go,Both,0
2025-06-17,go,Only SecSchemes,0
2025-06-17,go,Only SecDef,0
2025-06-17,go,Undef Sec (OAS),0
2025-06-17,python,Both,0
2025-06-17,python,Only SecSchemes,0
2025-06-17,python,Only SecDef,0
2025-06-17,python,Undef Sec (OAS),0
2025-06-17,java,Both,0
2025-06-17,java,Only SecSchemes,2
2025-06-17,java,Only SecDef,0
2025-06-17,java,Undef Sec (OAS),8
2025-06-17,ruby,Both,0
2025-06-17,ruby,Only SecSchemes,0
2025-06-17,ruby,Only SecDef,0
2025-06-17,ruby,Undef Sec (OAS),0
2025-06-18,javascript,Both,0
2025-06-18,javascript,Only SecSchemes,0
2025-06-18,javascript,Only SecDef,0
2025-06-18,javascript,Undef Sec (OAS),0
2025-06-18,go,Both,0
2025-06-18,go,Only SecSchemes,0
2025-06-18,go,Only SecDef,2
2025-06-18,go,Undef Sec (OAS),0
2025-06-18,python,Both,0
2025-06-18,python,Only SecSchemes,0
2025-06-18,python,Only SecDef,0
2025-06-18,python,Undef Sec (OAS),0
2025-06-18,java,Both,0
2025-06-18,java,Only SecSchemes,0
2025-06-18,java,Only SecDef,0
2025-06-18,java,Undef Sec (OAS),0
2025-06-18,ruby,Both,0
2025-06-18,ruby,Only SecSchemes,0
2025-06-18,ruby,Only SecDef,0
2025-06-18,ruby,Undef Sec (OAS),0
2025-06-20,javascript,Both,0
2025-06-20,javascript,Only SecSchemes,0
2025-06-20,javascript,Only SecDef,0
2025-06-20,javascript,Undef Sec (OAS),0
2025-06-20,go,Both,0
2025-06-20,go,Only SecSchemes,0
2025-06-20,go,Only SecDef,0
2025-06-20,go,Undef Sec (OAS),0
2025-06-20,python,Both,0
2025-06-20,python,Only SecSchemes,0
2025-06-20,python,Only SecDef,0
2025-06-20,python,Undef Sec (OAS),0
2025-06-20,java,Both,0
2025-06-20,java,Only SecSchemes,32
2025-06-20,java,Only SecDef,0
2025-06-20,java,Undef Sec (OAS),32
2025-06-20,ruby,Both,0
2025-06-20,ruby,Only SecSchemes,0
2025-06-20,ruby,Only SecDef,0
2025-06-20,ruby,Undef Sec (OAS),0
2025-07-01,javascript,Both,0
2025-07-01,javascript,Only SecSchemes,0
2025-07-01,javascript,Only SecDef,0
2025-07-01,javascript,Undef Sec (OAS),0
2025-07-01,go,Both,0
2025-07-01,go,Only SecSchemes,0
2025-07-01,go,Only SecDef,0
2025-07-01,go,Undef Sec (OAS),0
2025-07-01,python,Both,0
2025-07-01,python,Only SecSchemes,0
2025-07-01,python,Only SecDef,0
2025-07-01,python,Undef Sec (OAS),0
2025-07-01,java,Both,0
2025-07-01,java,Only SecSchemes,0
2025-07-01,java,Only SecDef,0
2025-07-01,java,Undef Sec (OAS),0
2025-07-01,ruby,Both,0
2025-07-01,ruby,Only SecSchemes,0
2025-07-01,ruby,Only SecDef,0
2025-07-01,ruby,Undef Sec (OAS),0
2025-07-02,javascript,Both,0
2025-07-02,javascript,Only SecSchemes,0
2025-07-02,javascript,Only SecDef,0
2025-07-02,javascript,Undef Sec (OAS),0
2025-07-02,go,Both,0
2025-07-02,go,Only SecSchemes,0
2025-07-02,go,Only SecDef,0
2025-07-02,go,Undef Sec (OAS),0
2025-07-02,python,Both,0
2025-07-02,python,Only SecSchemes,0
2025-07-02,python,Only SecDef,0
2025-07-02,python,Undef Sec (OAS),0
2025-07-02,java,Both,0
2025-07-02,java,Only SecSchemes,0
2025-07-02,java,Only SecDef,0
2025-07-02,java,Undef Sec (OAS),2
2025-07-02,ruby,Both,0
2025-07-02,ruby,Only SecSchemes,0
2025-07-02,ruby,Only SecDef,0
2025-07-02,ruby,Undef Sec (OAS),0
2025-07-08,javascript,Both,0
2025-07-08,javascript,Only SecSchemes,0
2025-07-08,javascript,Only SecDef,0
2025-07-08,javascript,Undef Sec (OAS),0
2025-07-08,go,Both,0
2025-07-08,go,Only SecSchemes,0
2025-07-08,go,Only SecDef,0
2025-07-08,go,Undef Sec (OAS),0
2025-07-08,python,Both,0
2025-07-08,python,Only SecSchemes,0
2025-07-08,python,Only SecDef,0
2025-07-08,python,Undef Sec (OAS),0
2025-07-08,java,Both,0
2025-07-08,java,Only SecSchemes,8
2025-07-08,java,Only SecDef,0
2025-07-08,java,Undef Sec (OAS),16
2025-07-08,ruby,Both,0
2025-07-08,ruby,Only SecSchemes,0
2025-07-08,ruby,Only SecDef,0
2025-07-08,ruby,Undef Sec (OAS),0
2025-07-10,javascript,Both,0
2025-07-10,javascript,Only SecSchemes,0
2025-07-10,javascript,Only SecDef,0
2025-07-10,javascript,Undef Sec (OAS),0
2025-07-10,go,Both,0
2025-07-10,go,Only SecSchemes,0
2025-07-10,go,Only SecDef,2
2025-07-10,go,Undef Sec (OAS),0
2025-07-10,python,Both,0
2025-07-10,python,Only SecSchemes,0
2025-07-10,python,Only SecDef,0
2025-07-10,python,Undef Sec (OAS),0
2025-07-10,java,Both,0
2025-07-10,java,Only SecSchemes,0
2025-07-10,java,Only SecDef,0
2025-07-10,java,Undef Sec (OAS),0
2025-07-10,ruby,Both,0
2025-07-10,ruby,Only SecSchemes,0
2025-07-10,ruby,Only SecDef,0
2025-07-10,ruby,Undef Sec (OAS),0
2025-07-14,javascript,Both,0
2025-07-14,javascript,Only SecSchemes,0
2025-07-14,javascript,Only SecDef,0
2025-07-14,javascript,Undef Sec (OAS),0
2025-07-14,go,Both,0
2025-07-14,go,Only SecSchemes,0
2025-07-14,go,Only SecDef,0
2025-07-14,go,Undef Sec (OAS),0
2025-07-14,python,Both,0
2025-07-14,python,Only SecSchemes,0
2025-07-14,python,Only SecDef,0
2025-07-14,python,Undef Sec (OAS),0
2025-07-14,java,Both,0
2025-07-14,java,Only SecSchemes,0
2025-07-14,java,Only SecDef,0
2025-07-14,java,Undef Sec (OAS),0
2025-07-14,ruby,Both,0
2025-07-14,ruby,Only SecSchemes,0
2025-07-14,ruby,Only SecDef,0
2025-07-14,ruby,Undef Sec (OAS),0
2025-07-18,javascript,Both,0
2025-07-18,javascript,Only SecSchemes,0
2025-07-18,javascript,Only SecDef,0
2025-07-18,javascript,Undef Sec (OAS),0
2025-07-18,go,Both,0
2025-07-18,go,Only SecSchemes,0
2025-07-18,go,Only SecDef,2
2025-07-18,go,Undef Sec (OAS),0
2025-07-18,python,Both,0
2025-07-18,python,Only SecSchemes,0
2025-07-18,python,Only SecDef,0
2025-07-18,python,Undef Sec (OAS),0
2025-07-18,java,Both,0
2025-07-18,java,Only SecSchemes,0
2025-07-18,java,Only SecDef,0
2025-07-18,java,Undef Sec (OAS),0
2025-07-18,ruby,Both,0
2025-07-18,ruby,Only SecSchemes,0
2025-07-18,ruby,Only SecDef,0
2025-07-18,ruby,Undef Sec (OAS),0
2025-07-21,javascript,Both,0
2025-07-21,javascript,Only SecSchemes,0
2025-07-21,javascript,Only SecDef,0
2025-07-21,javascript,Undef Sec (OAS),60
2025-07-21,go,Both,0
2025-07-21,go,Only SecSchemes,0
2025-07-21,go,Only SecDef,0
2025-07-21,go,Undef Sec (OAS),0
2025-07-21,python,Both,0
2025-07-21,python,Only SecSchemes,0
2025-07-21,python,Only SecDef,0
2025-07-21,python,Undef Sec (OAS),0
2025-07-21,java,Both,0
2025-07-21,java,Only SecSchemes,0
2025-07-21,java,Only SecDef,0
2025-07-21,java,Undef Sec (OAS),0
2025-07-21,ruby,Both,0
2025-07-21,ruby,Only SecSchemes,0
2025-07-21,ruby,Only SecDef,0
2025-07-21,ruby,Undef Sec (OAS),0
2025-07-22,javascript,Both,0
2025-07-22,javascript,Only SecSchemes,0
2025-07-22,javascript,Only SecDef,0
2025-07-22,javascript,Undef Sec (OAS),30
2025-07-22,go,Both,0
2025-07-22,go,Only SecSchemes,0
2025-07-22,go,Only SecDef,0
2025-07-22,go,Undef Sec (OAS),0
2025-07-22,python,Both,0
2025-07-22,python,Only SecSchemes,0
2025-07-22,python,Only SecDef,0
2025-07-22,python,Undef Sec (OAS),0
2025-07-22,java,Both,0
2025-07-22,java,Only SecSchemes,0
2025-07-22,java,Only SecDef,0
2025-07-22,java,Undef Sec (OAS),0
2025-07-22,ruby,Both,0
2025-07-22,ruby,Only SecSchemes,0
2025-07-22,ruby,Only SecDef,0
2025-07-22,ruby,Undef Sec (OAS),0
2025-07-23,javascript,Both,0
2025-07-23,javascript,Only SecSchemes,0
2025-07-23,javascript,Only SecDef,0
2025-07-23,javascript,Undef Sec (OAS),24
2025-07-23,go,Both,0
